No.;nr_lokasi;nr_plot;nr_class;nr_ind;ID_ind;name_sp;nr_circ;nr_dbh;nr_basalarea;canopy_openness;canopy_closedness;canopy_class;nr_FW;nr_DW;sample_extract;sample_la;ft_la;la_sum;ft_sla;ft_ldmc;sample_stomata;ft_stomata;517nm;dpph_batch;dpph_blank;dpph_rsa;dpph_content;ft_dpph;ft_dpphrsa;520nm;proline_sample;proline_content;ft_proline;663nm;645nm;470nm;chla_sample;chlb_sample;totalchl_sample;chla_content;chlb_content;totalchl_content;ft_chla;ft_chlb;ft_totalchl
258;Wanariset;9;2;147;W.09.2.147;Parinari oblingifolia;;2.39;44,839,985;0.124;0.818;Closed;20.7;9.35;;TRUE;2,182,325;872.93;93.36;0.4517;FALSE;;0.07;123;0.283;75.27;188,175;188,175;75.27;0.206;1,211,764,706;1,211,764,706;1,211,764,706;1,014;0.868;2,042;10.54;15.13;25.67;1,054,288;1,513,168;2,566,588;1,054,288;1,513,168;2,566,588
259;Wanariset;9;2;177;W.09.2.177;Calophyllum ferrugineum;;0.59;0.2732585;0.124;0.818;Closed;5.05;1.95;;TRUE;56,856;284.28;145.78;0.3861;TRUE;53;0.578;122;0.294;-96.6;-24.15;0;0;0.213;1,252,941,176;1,252,941,176;1,252,941,176;1,137;0.708;2.34;12.54;10.89;23.42;1,253,538;1,089,204;2,342,034;1,253,538;1,089,204;2,342,034
260;Wanariset;9;2;184;W.09.2.184;Macaranga lowii;;1.46;1,673,306;0.124;0.818;Closed;3.11;1.34;;TRUE;45,262;226.31;168.89;0.4309;TRUE;17;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
261;Wanariset;9;2;194;W.09.2.194;Monoon sp.;;0.63;0.3115665;0.124;0.818;Closed;4.07;1.76;;TRUE;57.66;288.3;163.81;0.4324;TRUE;160;0.001;124;0.291;99.66;24,915;24,915;99.66;0.029;1,705,882,353;1,705,882,353;1,705,882,353;2,091;1.15;3,176;23.46;16.55;40.00;234,622;1,654,912;3,999,982;234,622;1,654,912;3,999,982
262;Wanariset;9;2;57;W.09.2.057;Trigonostemon villosus;;2.69;56,803,385;0.124;0.818;Closed;11.19;3.42;;TRUE;92.49;369.96;108.18;0.3056;TRUE;38;0.572;124;0.291;-96.56;-24.14;0;0;0.223;1,311,764,706;1,311,764,706;1,311,764,706;0.175;0.161;0.855;1.79;2.87;4.66;0.178941;0.28679;0.46557;0.178941;0.28679;0.46557
263;Wanariset;9;3;9;W.09.3.009;Parkia speciosa;44;14.01;1,540,798,785;0.124;0.818;Closed;21.3;9.6;;TRUE;;0;;0.4507;FALSE;;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
264;Wanariset;9;4;3;W.09.4.003;Eusideroxylon zwageri;77.5;24.67;4,777,579,865;0.124;0.818;Closed;14.64;5.15;;TRUE;2,079,633,333;623.89;121.14;0.3518;FALSE;;0.461;122;0.294;-56.8;-14.2;0;0;;0;0;0;1,326;0.7;2,374;14.96;9.82;24.77;149,572;0.982432;2,477,452;149,572;0.982432;2,477,452
265;Wanariset;10;1;11;W.10.1.011;Calophyllum tetrapterum;;0.69;0.3737385;0.106;0.836;Closed;1.67;0.66;FALSE;TRUE;18,456;92.28;139.82;0.3952;TRUE;64;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
266;Wanariset;10;1;13;W.10.1.013;Popowia pisocarpa;;0.63;0.3115665;0.106;0.836;Closed;2.44;1.05;FALSE;TRUE;51.62;206.48;196.65;0.4303;TRUE;29;0.32;126;0.298;-7.38;-1,845;0;0;-0.224;-1,317,647,059;-1,317,647,059;0;0.338;0.119;0.9;3.97;1.14;5.11;0.397249;0.114326;0.511456;0.397249;0.114326;0.511456
267;Wanariset;10;1;10;W.10.1.010;Knema laurina;;0.54;0.228906;0.106;0.836;Closed;5.44;1.87;FALSE;TRUE;67,418;337.09;180.26;0.3438;FALSE;;0.53;127;0.283;-87.28;-21.82;0;0;-0.174;-1,023,529,412;-1,023,529,412;0;0.534;0.367;0.812;5.79;5.91;11.70;0.579457;0.590518;1,169,608;0.579457;0.590518;1,169,608
268;Wanariset;10;1;22;W.10.1.022;Annonaceae2;;0.38;0.113354;0.106;0.836;Closed;6.03;2.31;FALSE;TRUE;93,714;468.57;202.84;0.3831;FALSE;;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
269;Wanariset;10;1;44;W.10.1.044;Trigonostemon villosus;;0.52;0.212264;0.106;0.836;Closed;15.54;4.53;FALSE;TRUE;104,106;520.53;114.91;0.2915;TRUE;30;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
270;Wanariset;10;1;55;W.10.1.055;Popowia hirta;;0.38;0.113354;0.106;0.836;Closed;6.2;2.49;FALSE;TRUE;74.26;297.04;119.29;0.4016;TRUE;51;0.073;125;0.298;75.5;18,875;18,875;75.5;-0.243;-1,429,411,765;-1,429,411,765;0;0.758;0.317;1.32;8.77;3.71;12.48;0.877387;0.371186;1,248,256;0.877387;0.371186;1,248,256
271;Wanariset;10;1;60;W.10.1.060;Trigonostemon villosus;;0.62;0.301754;0.106;0.836;Closed;14.24;4.37;FALSE;TRUE;115.88;463.52;106.07;0.3069;TRUE;56;0.557;127;0.283;-96.82;-24,205;0;0;-0.136;-8;-80;0;0.71;0.595;1,706;7.42;10.30;17.71;0.741645;103,027;177,132;0.741645;103,027;177,132
272;Wanariset;10;1;78;W.10.1.078;Annonaceae3;;1.71;22,954,185;0.106;0.836;Closed;20.06;3.38;FALSE;TRUE;154,036;770.18;227.86;0.1685;TRUE;46;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
273;Wanariset;10;1;82;W.10.1.082;Trigonostemon villosus;;0.68;0.362984;0.106;0.836;Closed;16.09;4.56;FALSE;TRUE;119,792;598.96;131.35;0.2834;TRUE;55;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
274;Wanariset;10;1;88;W.10.1.088;Antidesma neurocarpum;;0.59;0.2732585;0.106;0.836;Closed;5.12;1.55;FALSE;TRUE;43,012;215.06;138.75;0.3027;TRUE;16;0.725;125;0.298;-143.29;-358,225;0;0;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
275;Wanariset;10;1;91;W.10.1.091;Syzygium sp1;;0.46;0.166106;0.106;0.836;Closed;7.98;3.19;FALSE;TRUE;55.06;275.3;86.30;0.3997;TRUE;63;0.505;126;0.298;-69.46;-17,365;0;0;-0.383;-2,252,941,176;-2,252,941,176;0;0.327;0.173;0.511;3.69;2.43;6.12;0.368753;0.243134;0.611714;0.368753;0.243134;0.611714
276;Wanariset;10;1;119;W.10.1.119;Hopea sp.;;0.47;0.1734065;0.106;0.836;Closed;2.5;0.76;FALSE;TRUE;28,272;141.36;186.00;0.3040;TRUE;12;0.411;127;0.283;-45.23;-113,075;0;0;-0.108;-6,352,941,176;-6,352,941,176;0;1,211;0.891;1.86;12.98;14.74;27.71;1,298,291;1,473,642;2,771,042;1,298,291;1,473,642;2,771,042
277;Wanariset;10;1;126;W.10.1.126;Madhuca palembanica;;0.9;0.63585;0.106;0.836;Closed;6.52;2.53;FALSE;TRUE;45,874;229.37;90.66;0.3880;TRUE;72;0.201;125;0.298;32.55;81,375;81,375;32.55;-0.179;-1,052,941,176;-1,052,941,176;0;0.391;0.124;0.838;4.63;1.01;5.64;0.463214;0.100972;0.564062;0.463214;0.100972;0.564062
278;Wanariset;10;2;1;W.10.2.001;Gonystylus sp.;4.5;1.43;16,052,465;0.106;0.836;Closed;5.99;2.52;FALSE;TRUE;59,668;298.34;118.39;0.4207;TRUE;29;0.499;128;0.529;5.67;14,175;14,175;5.67;-0.106;-6,235,294,118;-6,235,294,118;0;0.868;0.479;1,534;9.74;6.91;16.64;0.973509;0.690686;1,663,716;0.973509;0.690686;1,663,716
279;Wanariset;10;2;3;W.10.2.003;Phyllanthaceae;5;1.59;19,845,585;0.106;0.836;Closed;13.02;5.09;FALSE;TRUE;123,886;619.43;121.70;0.3909;TRUE;126;0.404;126;0.298;-35.57;-88,925;0;0;0.016;0.9411764706;9,411,764,706;9,411,764,706;1,021;0.489;2,278;11.65;6.42;18.07;1,165,129;0.641982;1,806,622;1,165,129;0.641982;1,806,622
280;Wanariset;10;2;23;W.10.2.023;Fordia splendidissima;7;2.23;39,037,265;0.106;0.836;Closed;13.52;5.71;FALSE;TRUE;133,364;666.82;116.78;0.4223;TRUE;93;-0.049;127;0.283;117.31;293,275;293,275;100;-0.025;-1,470,588,235;-1,470,588,235;0;1,595;0.937;2,534;17.74;13.99;31.72;1,773,597;139,927;317,193;1,773,597;139,927;317,193
281;Wanariset;10;2;33;W.10.2.033;sp32;1;0.32;0.080384;0.106;0.836;Closed;0.65;0.28;FALSE;TRUE;10.21;51.05;182.32;0.4308;TRUE;113;0.417;128;0.529;21.17;52,925;52,925;21.17;-0.08;-4,705,882,353;-4,705,882,353;0;0.613;0.209;1,139;7.22;1.92;9.14;0.722289;0.191726;0.913806;0.722289;0.191726;0.913806
282;Wanariset;10;2;32;W.10.2.032;Trigonostemon villosus;8;2.55;51,044,625;0.106;0.836;Closed;12.66;3.52;FALSE;TRUE;119,524;597.62;169.78;0.2780;TRUE;40;0.455;127;0.283;-60.78;-15,195;0;0;-0.242;-1,423,529,412;-1,423,529,412;0;0.579;0.497;1,402;6.02;8.67;14.68;0.601637;0.867158;1,468,298;0.601637;0.867158;1,468,298
283;Wanariset;10;2;34;W.10.2.034;Macaranga motleyana;3.5;1.11;0.9671985;0.106;0.836;Closed;17.84;9.63;FALSE;TRUE;402.21;1206.63;125.30;0.5398;TRUE;84;0.447;126;0.298;-50;-12.5;0;0;0.011;0.6470588235;6,470,588,235;6,470,588,235;2,714;1,801;3,249;29.62;28.54;58.15;2,962,311;2,854,138;5,814,648;2,962,311;2,854,138;5,814,648
284;Wanariset;10;2;61;W.10.2.061;Trigonostemon villosus;4;1.27;12,661,265;0.106;0.836;Closed;14.87;4.33;;TRUE;104,664;523.32;120.86;0.2912;TRUE;46;0.503;125;0.298;-68.79;-171,975;0;0;-0.092;-5,411,764,706;-5,411,764,706;0;0.82;0.698;1,601;8.54;12.15;20.68;0.853638;121,466;20,676;0.853638;121,466;20,676
285;Wanariset;10;2;69;W.10.2.069;Trigonostemon villosus;4;1.27;12,661,265;0.106;0.836;Closed;13.56;3.92;;TRUE;92,438;462.19;117.91;0.2891;TRUE;42;0.106;128;0.529;79.96;19.99;19.99;79.96;-0.088;-5,176,470,588;-5,176,470,588;0;0.612;0.524;1,282;6.36;9.14;15.49;0.636284;0.913544;1,549,304;0.636284;0.913544;1,549,304
286;Wanariset;10;2;74;W.10.2.074;Macaranga lowii;;1.44;1,627,776;0.106;0.836;Closed;5.01;2.06;;TRUE;77.3;386.5;187.62;0.4112;TRUE;9;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
287;Wanariset;10;2;88;W.10.2.088;sp33;;1.63;20,856,665;0.106;0.836;Closed;2.79;1.12;;TRUE;26,696;133.48;119.18;0.4014;TRUE;57;0.292;128;0.529;44.8;11.2;11.2;44.8;0.268;1,576,470,588;1,576,470,588;1,576,470,588;0.721;0.606;1,471;7.53;10.50;18.02;0.752656;1,050,312;1,802,362;0.752656;1,050,312;1,802,362
288;Wanariset;10;2;90;W.10.2.090;Rubiaceae5;;1.15;10,381,625;0.106;0.836;Closed;19.32;8.43;;TRUE;2,145,875;858.35;101.82;0.4363;TRUE;85;0.081;126;0.298;72.82;18,205;18,205;72.82;-0.114;-6,705,882,353;-6,705,882,353;0;0.698;0.307;1,118;8.04;3.76;11.80;0.803877;0.376366;1,179,936;0.803877;0.376366;1,179,936
289;Wanariset;10;2;96;W.10.2.096;sp34;;6.27;308,606,265;0.106;0.836;Closed;3.4;1.28;;TRUE;33,054;165.27;129.12;0.3765;TRUE;14;0.508;126;0.298;-70.47;-176,175;0;0;-0.291;-1,711,764,706;-1,711,764,706;0;0.863;0.553;1,348;9.47;8.62;18.09;0.947253;0.862486;1,809,186;0.947253;0.862486;1,809,186
290;Wanariset;10;2;101;W.10.2.101;Aglaia tomentosa;;3.21;80,887,185;0.106;0.836;Closed;13.1;4.68;;TRUE;;0;;0.3573;TRUE;49;0.565;125;0.298;-89.6;-22.4;0;0;0.276;1,623,529,412;1,623,529,412;1,623,529,412;0.626;0.467;0.836;6.69;7.76;14.45;0.669397;0.776462;1,445,392;0.669397;0.776462;1,445,392
291;Wanariset;10;2;115;W.10.2.115;Trigonostemon villosus;;0.89;0.6217985;0.106;0.836;Closed;23.65;7.71;;TRUE;128.7;643.5;83.46;0.3260;TRUE;51;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
292;Wanariset;10;2;126;W.10.2.126;Shorea laevis;;2.64;5,471,136;0.106;0.836;Closed;3.47;1.49;;TRUE;35,872;179.36;120.38;0.4294;TRUE;42;0.327;127;0.283;-15.55;-38,875;0;0;0.199;1,170,588,235;1,170,588,235;1,170,588,235;0.355;0.236;0.621;3.87;3.74;7.61;0.387366;0.3743;0.76143;0.387366;0.3743;0.76143
293;Wanariset;10;2;134;W.10.2.134;Trigonostemon villosus;;1.1;0.94985;0.106;0.836;Closed;33.84;10.45;;TRUE;79,266;396.33;37.93;0.3088;TRUE;62;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
294;Wanariset;10;2;159;W.10.2.159;Pternandra coerulescens;;0.83;0.5407865;0.106;0.836;Closed;4.4;1.23;;TRUE;42,884;214.42;174.33;0.2795;TRUE;36;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
295;Wanariset;10;4;1;W.10.4.001;#N/A;#N/A;#N/A;#N/A;0.106;0.836;Closed;9.55;2.8;;TRUE;80,078;400.39;143.00;0.2932;FALSE;;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
296;Wanariset;10;4;6;W.10.4.006;sp32;72;22.92;412,381,224;0.106;0.836;Closed;5.49;2.13;;TRUE;44,912;224.56;105.43;0.3880;TRUE;29;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
297;Wanariset;11;1;8;W.11.1.008;Glochidion pubicapsa;;0.9;0.63585;0.054;0.91;Closed;22.09;6.52;FALSE;TRUE;183,782;918.91;140.94;0.2952;FALSE;;0.377;130;0.566;33.39;83,475;83,475;33.39;0.113;6,647,058,824;6,647,058,824;6,647,058,824;1,047;0.415;1,512;12.18;4.60;16.78;1,218,055;0.460354;1,677,994;1,218,055;0.460354;1,677,994
298;Wanariset;11;1;23;W.11.1.023;Knema glauca;;0.56;0.246176;0.054;0.91;Closed;3.23;1.23;FALSE;TRUE;45,576;227.88;185.27;0.3808;FALSE;;0.171;132;0.502;65.94;16,485;16,485;65.94;0.498;2,929,411,765;2,929,411,765;2,929,411,765;2,013;0.849;2,532;23.28;10.02;33.29;2,328,129;1,002,126;3,329,406;2,328,129;1,002,126;3,329,406
299;Wanariset;11;1;41;W.11.1.041;Rubiaceae3;;0.63;0.3115665;0.054;0.91;Closed;15.7;7.06;FALSE;TRUE;130,106;650.53;92.14;0.4497;TRUE;76;0.454;128;0.529;14.18;3,545;3,545;14.18;0.259;1,523,529,412;1,523,529,412;1,523,529,412;1,322;0.596;2,283;15.19;7.46;22.64;1,518,616;0.746144;2,264,164;1,518,616;0.746144;2,264,164
300;Wanariset;11;1;47;W.11.1.047;Xanthophyllum ecarinum;;0.49;0.1884785;0.054;0.91;Closed;0.43;0.22;FALSE;TRUE;10.12;50.6;230.00;0.5116;FALSE;;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
301;Wanariset;11;1;48;W.11.1.048;Fordia splendidissima;;0.74;0.429866;0.054;0.91;Closed;13.48;6.94;FALSE;TRUE;;0;;0.5148;TRUE;37;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
302;Wanariset;11;1;56;W.11.1.056;Annonaceae4;;0.77;0.4654265;0.054;0.91;Closed;4.44;1.85;FALSE;TRUE;58,268;291.34;157.48;0.4167;TRUE;21;0.123;131;0.563;78.15;195,375;195,375;78.15;0.654;3,847,058,824;3,847,058,824;3,847,058,824;2,287;1,416;3,079;25.24;21.72;46.94;2,523,586;2,172,324;4,694,494;2,523,586;2,172,324;4,694,494
303;Wanariset;11;1;81;W.11.1.081;sp36;;0.61;0.2920985;0.054;0.91;Closed;4.79;2.04;FALSE;TRUE;47,978;239.89;117.59;0.4259;TRUE;40;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
304;Wanariset;11;1;87;W.11.1.087;sp37;;0.65;0.3316625;0.054;0.91;Closed;4.01;1.34;FALSE;TRUE;40,064;200.32;149.49;0.3342;FALSE;;0.155;129;0.523;70.36;17.59;17.59;70.36;0.329;1,935,294,118;1,935,294,118;1,935,294,118;0.87;0.388;1,086;10.01;4.81;14.82;1,000,528;0.48136;14,815;1,000,528;0.48136;14,815
305;Wanariset;11;1;82;W.11.1.082;Scaphium macropodum;;1;0.785;0.054;0.91;Closed;7.49;2.84;FALSE;TRUE;832,175;332.87;117.21;0.3792;TRUE;36;0.163;128;0.529;69.19;172,975;172,975;69.19;0.391;23;230;230;1.75;1,401;2,654;18.46;23.89;42.34;1,845,631;238,929;423,352;1,845,631;238,929;423,352
306;Wanariset;11;2;3;W.11.2.003;Shorea laevis;;0.41;0.1319585;0.054;0.91;Closed;1.41;0.68;FALSE;TRUE;16,032;80.16;117.88;0.4823;TRUE;65;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
307;Wanariset;11;2;8;W.11.2.008;Diospyros sp3;;0.45;0.1589625;0.054;0.91;Closed;10;3.01;FALSE;TRUE;71,452;357.26;118.69;0.3010;TRUE;21;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
308;Wanariset;11;2;11;W.11.2.011;Calophyllum tetrapterum;;0.14;0.015386;0.054;0.91;Closed;0.7;0.36;FALSE;TRUE;12,308;61.54;170.94;0.5143;TRUE;72;0.248;130;0.566;56.18;14,045;14,045;56.18;0.374;22;220;220;0.735;0.234;1,024;8.71;1.92;10.62;0.870504;0.19188;106,215;0.870504;0.19188;106,215
309;Wanariset;11;2;13;W.11.2.013;Shorea laevis;;0.64;0.321536;0.054;0.91;Closed;1.66;0.85;FALSE;TRUE;27.91;139.55;164.18;0.5120;TRUE;58;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
310;Wanariset;11;2;17;W.11.2.017;Melanochyla sp.;;0.46;0.166106;0.054;0.91;Closed;10.94;5.69;FALSE;TRUE;149,098;745.49;131.02;0.5201;TRUE;167;0.303;130;0.566;46.47;116,175;116,175;46.47;0.117;6,882,352,941;6,882,352,941;6,882,352,941;0.302;0.077;0.904;3.63;0.35;3.98;0.362827;0.034994;0.397744;0.362827;0.034994;0.397744
311;Wanariset;11;2;32;W.11.2.032;Eusideroxylon zwageri;;0.3;0.07065;0.054;0.91;Closed;12.19;5.27;FALSE;TRUE;110,744;553.72;105.07;0.4323;TRUE;59;0.51;131;0.563;9.41;23,525;23,525;9.41;-0.06;-3,529,411,765;-3,529,411,765;0;0.498;0.298;0.88;5.52;4.49;10.01;0.552298;0.449356;1,001,356;0.552298;0.449356;1,001,356
312;Wanariset;11;2;64;W.11.2.064;Macaranga lowii;;3.78;11,216,394;0.054;0.91;Closed;5.29;2.44;FALSE;TRUE;61,806;309.03;126.65;0.4612;TRUE;5;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
313;Wanariset;11;2;65;W.11.2.065;Madhuca palembanica;;2.22;3,868,794;0.054;0.91;Closed;4.4;1.89;FALSE;TRUE;38,122;190.61;100.85;0.4295;TRUE;30;0.408;131;0.563;27.53;68,825;68,825;27.53;0.13;7,647,058,824;7,647,058,824;7,647,058,824;1,066;0.506;1.51;12.18;6.60;18.77;1,217,706;0.659852;1,877,052;1,217,706;0.659852;1,877,052
314;Wanariset;11;2;76;W.11.2.076;sp38;;5.55;241,799,625;0.054;0.91;Closed;5.99;2.65;FALSE;TRUE;50,906;254.53;96.05;0.4424;TRUE;41;0.139;131;0.563;75.31;188,275;188,275;75.31;0.156;9,176,470,588;9,176,470,588;9,176,470,588;1,052;0.429;1,639;12.21;4.90;17.10;1,220,639;0.490074;1,710,284;1,220,639;0.490074;1,710,284
315;Wanariset;11;2;77;W.11.2.077;Macaranga lowii;;4.09;131,315,585;0.054;0.91;Closed;4.81;2.17;FALSE;TRUE;72,566;362.83;167.20;0.4511;TRUE;3;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
316;Wanariset;11;2;87;W.11.2.087;Antidesma neurocarpum;;0.83;0.5407865;0.054;0.91;Closed;28.37;10.91;;TRUE;207,734;1038.67;95.20;0.3846;TRUE;20;0.255;132;0.502;49.2;12.3;12.3;49.2;0.334;1,964,705,882;1,964,705,882;1,964,705,882;0.978;0.466;1,541;11.17;6.09;17.26;1,116,706;0.609436;1,725,676;1,116,706;0.609436;1,725,676
317;Wanariset;11;2;106;W.11.2.106;sp39;;2.44;4,673,576;0.054;0.91;Closed;4.71;2.12;;TRUE;49,052;245.26;115.69;0.4501;TRUE;52;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
318;Wanariset;11;2;111;W.11.2.111;Calophyllum ferrugineum;;0.77;0.4654265;0.054;0.91;Closed;8.68;2.95;;TRUE;114.76;573.8;194.51;0.3399;TRUE;29;0.154;129;0.523;70.55;176,375;176,375;70.55;0.146;8,588,235,294;8,588,235,294;8,588,235,294;1,202;0.5;2,635;13.92;5.82;19.74;139,204;0.582464;1,974,004;139,204;0.582464;1,974,004
319;Wanariset;11;2;149;W.11.2.149;Scaphium macropodum;;1.03;0.8328065;0.054;0.91;Closed;13.27;5;;TRUE;166.45;499.35;99.87;0.3768;TRUE;113;0.034;131;0.563;93.96;23.49;23.49;93.96;0.024;1,411,764,706;1,411,764,706;1,411,764,706;1,528;0.795;2,449;17.27;11.05;28.31;1,726,705;1,105,446;2,831,356;1,726,705;1,105,446;2,831,356
320;Wanariset;11;2;142;W.11.2.142;Shorea laevis;;2.57;51,848,465;0.054;0.91;Closed;4.21;2.1;;TRUE;60,208;301.04;143.35;0.4988;TRUE;98;0.158;130;0.566;72.08;18.02;18.02;72.08;0.046;2,705,882,353;2,705,882,353;2,705,882,353;1,528;0.466;1.96;18.15;3.52;21.67;1,815,206;0.352036;2,166,776;1,815,206;0.352036;2,166,776
321;Wanariset;11;2;144;W.11.2.144;Discospermum malaccense;;3.7;1,074,665;0.054;0.91;Closed;8.4;2.82;;TRUE;66.65;333.25;118.17;0.3357;TRUE;81;0.317;132;0.502;36.85;92,125;92,125;36.85;0.26;1,529,411,765;1,529,411,765;1,529,411,765;1,674;0.74;2,943;19.27;9.11;28.37;192,692;0.911168;2,837,348;192,692;0.911168;2,837,348
322;Wanariset;11;2;155;W.11.2.155;Baccaurea parviflora;;0.92;0.664424;0.054;0.91;Closed;5.83;1.59;;TRUE;50.01;250.05;157.26;0.2727;TRUE;18;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
323;Wanariset;11;2;156;W.11.2.156;sp40;;0.87;0.5941665;0.054;0.91;Closed;15.01;4.79;;TRUE;100.41;401.64;83.85;0.3191;TRUE;31;0.355;131;0.563;36.94;9,235;9,235;36.94;0.095;5,588,235,294;5,588,235,294;5,588,235,294;1,126;0.697;2,093;12.43;10.69;23.11;1,242,527;1,069,162;2,310,992;1,242,527;1,069,162;2,310,992
324;Wanariset;11;2;36;W.11.2.036;Knema laurina;;1.3;132,665;0.054;0.91;Closed;12.45;5.92;;TRUE;1,426,466,667;427.94;72.29;0.4755;TRUE;42;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
325;Wanariset;11;2;171;W.11.2.171;Eurycoma longifolia;;2.35;43,351,625;0.054;0.91;Closed;6.76;3.96;;TRUE;;0;;0.5858;TRUE;64;-0.031;129;0.523;105.93;264,825;264,825;100;0.202;1,188,235,294;1,188,235,294;1,188,235,294;1,885;1,255;3,085;20.56;19.92;40.47;2,056,355;199,177;404,687;2,056,355;199,177;404,687
326;Wanariset;11;2;179;W.11.2.179;Fordia splendidissima;;1.06;0.882026;0.054;0.91;Closed;18.48;11.09;;TRUE;;0;;0.6001;TRUE;129;0.539;129;0.523;-3.06;-0.765;0;0;0.192;1,129,411,765;1,129,411,765;1,129,411,765;0.693;0.295;1,111;8.01;3.51;11.52;0.800755;0.351226;1,151,686;0.800755;0.351226;1,151,686
327;Wanariset;11;2;211;W.11.2.211;Utania volubilis;;1.37;14,733,665;0.054;0.91;Closed;21.89;7.94;;TRUE;140,508;702.54;88.48;0.3627;TRUE;19;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
328;Wanariset;11;2;199;W.11.2.199;Dacryodes rugosa;;3.3;854,865;0.054;0.91;Closed;26.58;20.45;;TRUE;;0;;0.7694;FALSE;;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
329;Wanariset;11;2;231;W.11.2.231;Dipterocarpus sp2;;1.76;2,431,616;0.054;0.91;Closed;27.08;11.16;;TRUE;4,043,033,333;1212.91;108.68;0.4121;TRUE;67;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
330;Wanariset;11;2;245;W.11.2.245;Antidesma neurocarpum;;0.46;0.166106;0.054;0.91;Closed;4.6;1.43;;TRUE;44.01;220.05;153.88;0.3109;TRUE;23;-0.033;130;0.566;105.83;264,575;264,575;100;-0.064;-3,764,705,882;-3,764,705,882;0;1,122;0.524;1,539;12.84;6.75;19.58;1,283,984;0.674864;1,958,324;1,283,984;0.674864;1,958,324
331;Wanariset;11;2;258;W.11.2.258;Pternandra coerulescens;;1.18;1,093,034;0.054;0.91;Closed;10.93;3.58;;TRUE;77,666;388.33;108.47;0.3275;TRUE;82;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
332;Wanariset;11;2;268;W.11.2.268;Bouea oppositifolia;;0.59;0.2732585;0.054;0.91;Closed;4.83;2.84;;TRUE;58.91;294.55;103.71;0.5880;TRUE;73;0.112;129;0.523;78.59;196,475;196,475;78.59;0.065;3,823,529,412;3,823,529,412;3,823,529,412;0.7;0.24;0.911;8.24;2.22;10.46;0.82444;0.222;10,462;0.82444;0.222;10,462
333;Wanariset;11;2;269;W.11.2.269;Aquilaria sp.;;0.84;0.553896;0.054;0.91;Closed;4.96;1.96;;TRUE;46,912;234.56;119.67;0.3952;TRUE;82;0.328;130;0.566;42.05;105,125;105,125;42.05;0.078;4,588,235,294;4,588,235,294;4,588,235,294;1,603;0.631;2,221;18.66;6.95;25.60;1,866,071;0.694786;2,560,226;1,866,071;0.694786;2,560,226
